Name	CPU	RAM	GPU	DISK	DISPLAY	Old Price	New Price
Laptop Acer Gaming Nitro 5 AN515-45-R86D (NH.QBCSV.005) (R7 5800H/8GB Ram/512GB SSD/RTX3060 6G/15.6 inch FHD 144Hz/Win 11/Đen) (2021)	AMD Ryzen R7 5800H	8GB	NVIDIA RTX3060 6G	512GB SSD	15.6 inch FHD 144Hz	None	32699000
Laptop Acer Aspire A315-58G-50S4 (NX.ADUSV.001) (i5 1135G7/8GB RAM/512GB SSD/MX350 2G/15.6 inch FHD/ Win 10/Bạc) (2021)	Intel Core i5 1135G7	8GB	NVIDIA MX350 2G	512GB SSD	15.6 inch FHD	None	18499000
Laptop Dell Latitude 5420 (L5420I714DF) (i7 1165G7 8GB RAM/256GB SSD/14.0 inch FHD/Ubuntu/Xám) (2021)	Intel Core i7 1165G7	8GB	Onboard	256GB SSD	14.0 inch FHD	30989000	29989000
Laptop Dell Latitude 5420 (L5420I714WP) (i7 1165G7 8GB RAM/256GB SSD/14.0 inch FHD/Win10 Pro/Xám) (2021)	Intel Core i7 1165G7	8GB	Onboard	256GB SSD	14.0 inch FHD	34989000	33989000
Laptop  Acer TravelMate B3 TMB311-31-P49D (NX.VNFSV.005) (Pentium N5030/4GB RAM/256GB SSD/11.6 inch/Win 11/Đen) (2021)	Intel Pentium N5030	4GB	Onboard	256GB SSD	11.6 inch FHD	None	10499000
Laptop  Acer TravelMate B3 TMB311-31-C2HB (NX.VNFSV.006) (Celeron N4020/4GB RAM/128GB SSD/11.6 inch/Win 11/Đen) (2021)	Intel Celeron N4020	4GB	Onboard	128GB SSD	11.6 inch FHD	None	9989000
Laptop Lenovo Legion 5-15ACH6A (82NW003BVN) (R7 5800H/8GB RAM/512GB SSD/15.6 FHD 165hz /RX6600M 8G/Win/Xanh)	AMD R7 5800H	8GB	AMD RX6600M 8G	512GB SSD	15.6 FHD 165hz	35999000	35499000
Laptop Lenovo Legion 5-15ACH6A (82NW003CVN) (R5 5600H/8GB RAM/512GB SSD/15.6 FHD 165hz/RX6600M 8G/Win/Xanh)	AMD R5 5600H	8GB	AMD RX6600M 8G	512GB SSD	15.6 FHD 165hz	33999000	33499000
Laptop Dell Inspiron 3501 (70253897) (i5 1135G7 8GBRAM/512GB SSD/MX330 2G/15.6 inch FHD/Win10+Office HS19/Đen) (2021)	Intel Core i5 1135G7	8GB	NVIDIA MX330 2G	512GB SSD	15.6 inch FHD	22489000	21789000
Laptop Dell Vostro 3400 (70253899) (i3 1115G4/8GB RAM/256GBSSD/14.0 inch FHD/Win10+Office HS19/Đen)	Intel Core i3 1115G4	8GB	Onboard	256GB SSD	14 inch FHD	15989000	15499000
Laptop Dell Allienware Gaming M15 R6 (70262923) (i7 11800H/32GBRAM/1TB SSD/RTX3070 8G/15.6 inch QHD 240Hz/Win10+Office/Đen) (2021)	Intel Core i7 11800H	32GB	NVIDIA RTX3070 8G	1TB SSD	15.6 inch QHD 240Hz	66489000	65989000
"Laptop Acer Nitro 5 AN515-52-51LW (NH.Q3LSV.002) (15.6"" FHD/i5-8300H/8GB/1TB HDD/GTX 1050Ti/Linux/2.4 kg)"	 Intel Core i5-8300H ( 2.3 GHz - 4.0 GHz / 8MB / 4 nhân, 8 luồng )	 1 x 8GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB )	 NVIDIA GeForce GTX 1050Ti  4GB  GDDR5 / Intel UHD Graphics 630 	 128GB SSD M.2 SATA / 1TB HDD 5400RPM 	" 15.6"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam "	24040000	24040000
"Laptop Acer Swift 3 SF313-51-56UW (NX.H3ZSV.002) (13.3"" FHD/i5-8250U/8GB/256GB SSD/UHD 620/Win10/1.4 kg)"	 Intel Core i5-8250U ( 1.6 GHz - 3.4 GHz / 6MB / 4 nhân, 8 luồng )	 8GB Onboard  DDR4  Không nâng cấp được )	 Intel UHD Graphics 620 	 256GB SSD M.2 NVMe /	" 13.3"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam "	26490000	26490000
"Laptop MSI GP65 Leopard 9SD-224VN (15"" FHD/i7-9750H/16GB/512GB SSD/GTX 1660Ti/Win10/2.3 kg)"	 Intel Core i7-9750H ( 2.6 GHz - 4.5 GHz / 12MB / 6 nhân, 12 luồng )	 2 x 8GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB )	 NVIDIA GeForce GTX 1660Ti  6GB  GDDR6 / Intel UHD Graphics 630 	 512GB SSD M.2 NVMe /	" 15.6"" ( 1920 x 1080 ) Full HD  IPS  144Hz , không cảm ứng , HD webcam "	37990000	35990000
"Laptop Acer Aspire 3 A315-56-37DV (NX.HS5SV.001) (15.6"" FHD/i3-1005G1/4GB/256GB SSD/Intel UHD/Win10/1.7kg)"	 Intel Core i3-1005G1 ( 1.2 GHz - 3.4 GHz / 4MB / 2 nhân, 4 luồng )	 1 x 4GB Onboard  DDR4  2400MHz ( 1 Khe cắm / Hỗ trợ tối đa 12GB )	 Intel UHD Graphics 	 256GB SSD M.2 NVMe /	" 15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , VGA webcam "	12990000	12190000
"Laptop MICROSOFT Surface Pro 7 QWT-00001 ( 12.3"" Intel Core i3-1005G1/4GB/128GB SSD/Windows 10/0.8kg)"	 Intel Core i3-1005G1 ( 1.2 GHz - 3.4 GHz / 4MB / 2 nhân, 4 luồng )	 4GB  LPDDR4 	 Intel UHD Graphics 	 128GB SSD /	" 12.3"" ( 2736 x 1824 ) cảm ứng , HD webcam "	23990000	23290000
"Laptop MSI GF63 Thin 9SCSR 829VN ( 15.6"" Full HD/ 144Hz/Intel Core i5-9300H/8GB/512GB SSD/NVIDIA GeForce GTX 1650Ti/Windows 10 Home SL 64-bit/1.9kg)"	 Intel Core i5-9300H ( 2.4 GHz - 4.1 GHz / 8MB / 4 nhân, 8 luồng )	 1 x 8GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB )	 NVIDIA GeForce GTX 1650Ti  4GB  GDDR6 / Intel UHD Graphics 630 	 512GB SSD M.2 NVMe /	" 15.6"" ( 1920 x 1080 ) Full HD  IPS  144Hz , không cảm ứng , HD webcam "	22990000	20190000
"Laptop HP 340s G7 240Q4PA ( 14"" Full HD/Intel Core i3-1005G1/4GB/256GB SSD/Windows 10 Home SL 64-bit/1.4kg)"	 Intel Core i3-1005G1 ( 1.2 GHz - 3.4 GHz / 4MB / 2 nhân, 4 luồng )	 1 x 4GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB )	 Intel UHD Graphics 	 256GB SSD M.2 NVMe /	" 14"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , Màn hình chống lóa , HD webcam "	12990000	12990000
"Laptop Dell Vostro 14 3405 V4R53500U001W ( 14"" Full HD/AMD Ryzen 5 3500U/4GB/256GB SSD/Windows 10 Home SL 64-bit/1.7kg)"	 AMD Ryzen 5 3500U ( 2.1 GHz - 3.7 GHz / 4MB / 4 nhân, 8 luồng )	 1 x 4GB  DDR4  2400MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB )	 AMD Radeon Vega 8 Graphics 	 256GB SSD M.2 NVMe /	" 14"" ( 1920 x 1080 ) Full HD  WVA  không cảm ứng , Màn hình chống lóa , HD webcam "	16490000	16190000
"Laptop ACER Swift 3 SF314-510G-57MR NX.A10SV.004 ( 14"" Full HD/Intel Core i5-1135G7/8GB/512GB SSD/Windows 10 Home 64-bit/1.4kg)"	 Intel Core i5-1135G7 ( 4.2 GHz / 8MB / 4 nhân, 8 luồng )	 8GB Onboard  LPDDR4X  2666MHz  Không nâng cấp được )	 Intel Iris Xe Max Graphics 	 512GB SSD M.2 NVMe /	" 14"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam "	23990000	23990000
"Laptop Dell Vostro 14 3405 V4R53500U003W ( 14"" Full HD/AMD Ryzen 5 3500U/8GB/512GB SSD/Windows 10 Home SL 64-bit/1.7kg)"	 AMD Ryzen 5 3500U ( 2.1 GHz - 3.7 GHz / 4MB / 4 nhân, 8 luồng )	 1 x 8GB  DDR4  2400MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB )	 AMD Radeon Vega 8 Graphics 	 512GB SSD M.2 NVMe /	" 14"" ( 1920 x 1080 ) Full HD  WVA  không cảm ứng , Màn hình chống lóa , HD webcam "	18490000	18090000
Laptop Lenovo Yoga Slim 7 14ITL05- 82A3002QVN ( 14 inch Full HD/Intel Evo Core i5-1135G7/8GB/512GB SSD/Windows 10 Home 64-bit/1.4kg)	 Intel Core i5-1135G7 ( 4.2 GHz / 8MB / 4 nhân, 8 luồng )	 8GB Onboard  DDR4  3200MHz  Không nâng cấp được )	 Intel Iris Xe Graphics 	 512GB SSD M.2 NVMe /	" 14"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam "	23990000	22790000
Laptop Lenovo Yoga Slim 7 14ITL05- 82A3004FVN ( 14 inch/Full HD/Intel EVO Core i7-1165G7/8GB/512GB SSD/Windows 10 Home SL 64-bit/1.4kg)	 Intel Core i7-1165G7 ( 4.7 GHz / 12MB / 4 nhân, 8 luồng )	 8GB Onboard  DDR4  3200MHz  Không nâng cấp được )	 Intel Iris Xe Graphics 	 512GB SSD M.2 NVMe /	" 14"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , Màn hình gương , HD webcam "	27990000	26690000
"Laptop Acer Aspire 3 A315-57G-31YD NX.HZRSV.008 ( 15.6"" Full HD/Intel Core i3-1005G1/4GB/256GB SSD/NVIDIA GeForce MX330/Win 10 Home)"	 Intel Core i3-1005G1 ( 1.2 GHz - 3.4 GHz / 4MB / 2 nhân, 4 luồng )	 1 x 4GB Onboard  2400MHz ( 1 Khe cắm / Hỗ trợ tối đa 20GB )	 NVIDIA GeForce MX330  2GB  GDDR5 / Intel UHD Graphics 	 256GB SSD M.2 NVMe /	" 15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , VGA webcam "	13990000	13990000
"Laptop ACER Aspire 5 A514-54-540F NX.A28SV.005 ( 14"" Full HD/Intel Core i5-1135G7/8GB/512GB SSD/Windows 10 Home 64-bit/1.5kg)"	 Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng )	 8GB (4GB + 4GB Onboard)  DDR4  2666MHz ( 1 Khe cắm / Hỗ trợ tối đa 20GB )	 Intel Iris Xe Graphics 	 512GB SSD M.2 NVMe /	" 14"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam "	18490000	17490000
"Laptop Lenovo Yoga Duet 7 13IML05- 82AS009BVN ( 13"" WQHD/Intel Core i7-10510U/8GB/512GB SSD/Windows 10 Home SL 64-bit/1.1kg)"	 Intel Core i7-10510U ( 1.8 GHz - 4.9 GHz / 8MB / 4 nhân, 8 luồng )	 8GB Onboard  DDR4  2666MHz  Không nâng cấp được )	 Intel UHD Graphics 	 512GB SSD M.2 NVMe /	" 13"" ( 2160 x 1350 ) WQHD  IPS  cảm ứng , Màn hình gương , HD webcam "	29990000	28490000
"Laptop ASUS TUF Gaming FX506LH-HN002T ( 15.6"" Full HD/Intel Core i5-10300H/8GB/512GB SSD/NVIDIA GeForce GTX 1650/Windows 10 Home 64-bit/2.3kg)"	 Intel Core i5-10300H ( 2.5 GHz - 4.5 GHz / 8MB / 4 nhân, 8 luồng )	 1 x 8GB  DDR4  2933MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB )	 NVIDIA GeForce GTX 1650  4GB  GDDR6 / Intel UHD Graphics 	 512GB SSD M.2 NVMe /	" 15.6"" ( 1920 x 1080 ) Full HD  IPS  144Hz , không cảm ứng , HD webcam "	21990000	21990000
"Laptop ACER Nitro 5 AN515-45-R9SC (NH.QBRSV.001) ( 15.6"" Full HD/ 144Hz/Ryzen 7 5800H/8GB/512GB SSD/NVIDIA GeForce RTX 3070/Windows 10 Home 64-bit/2.2kg)"	 Ryzen 7 5800H ( 3.2 GHz - 4.4 GHz / 16MB / 8 nhân, 16 luồng )	 1 x 8GB  DDR4  3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB )	 NVIDIA GeForce RTX 3070  8GB  GDDR6 / AMD Radeon Graphics 	 512GB SSD M.2 NVMe /	" 15.6"" ( 1920 x 1080 ) Full HD  IPS  144Hz , không cảm ứng , HD webcam "	39990000	37490000
"Laptop LG Gram 2021 14Z90P G.AH75A5 ( 14"" WUXGA/Intel Core i7-1165G7/16GB/512GB SSD/Windows 10 Home 64-bit/1kg)"	 Intel Core i7-1165G7 ( 4.7 GHz / 12MB / 4 nhân, 8 luồng )	 1 x 16GB  DDR4  4266MHz 	 Intel Iris Xe Graphics 	 512GB SSD M.2 NVMe /	" 14"" ( 1920 x 1200 ) WUXGA  IPS  không cảm ứng , HD webcam "	47900000	47900000
"Laptop LG Gram 2021 16ZD90P G.AX54A5 ( 16"" Quad HD+ (2K)/Intel Core i5-1135G7/8GB/512GB SSD/Free DOS/1.1kg)"	 Intel Core i5-1135G7 ( 4.2 GHz / 8MB / 4 nhân, 8 luồng )	 8GB  DDR4  4266MHz 	 Intel Iris Xe Graphics 	 512GB SSD M.2 NVMe /	" 16"" ( 2560 x 1600 ) Quad HD+ (2K)  IPS  không cảm ứng , HD webcam "	39900000	39900000
"Laptop LG Gram 2021 16Z90P G.AH75A5 ( 16"" Quad HD+ (2K)/Intel Core i7-1165G7/16GB/512GB SSD/Windows 10 Home 64-bit/1.1kg)"	 Intel Core i7-1165G7 ( 4.7 GHz / 12MB / 4 nhân, 8 luồng )	 16GB  DDR4  4266MHz 	 Intel Iris Xe Graphics 	 512GB SSD M.2 NVMe /	" 16"" ( 2560 x 1600 ) Quad HD+ (2K)  IPS  không cảm ứng , HD webcam "	50900000	50900000
"Laptop LG Gram 2021 17ZD90P G.AX71A5 ( 17"" Quad HD+ (2K)/Intel Core i7-1165G7/16GB/256GB SSD/Free DOS/1.35kg)"	 Intel Core i7-1165G7 ( 4.7 GHz / 12MB / 4 nhân, 8 luồng )	 16GB  DDR4  4266MHz 	 Intel Iris Xe Graphics 	 256GB SSD M.2 NVMe /	" 17"" ( 2560 x 1600 ) Quad HD+ (2K)  IPS  không cảm ứng , HD webcam "	44900000	44900000
"Laptop LG Gram 2021 17Z90P G.AH76A5 ( 17"" Quad HD+ (2K)/Intel Core i7-1165G7/16GB/512GB SSD/Windows 10 Home 64-bit/1.35kg)"	 Intel Core i7-1165G7 ( 4.7 GHz / 12MB / 4 nhân, 8 luồng )	 16GB  DDR4  4266MHz 	 Intel Iris Xe Graphics 	 512GB SSD M.2 NVMe /	" 17"" ( 2560 x 1600 ) Quad HD+ (2K)  IPS  không cảm ứng , HD webcam "	52900000	52900000
"Laptop Lenovo Yoga Slim 9 14ITL5 82D1004JVN ( 14"" Ultra HD (4K)/Intel Core i7-1165G7/16GB/1TB SSD/Windows 10 Home 64-bit/1.2kg)"	 Intel Core i7-1165G7 ( 4.7 GHz / 12MB / 4 nhân, 8 luồng )	 16GB Onboard  LPDDR4X  4266MHz 	 Intel Iris Xe Graphics 	 1TB SSD M.2 NVMe /	" 14"" ( 3840 x 2160 ) Ultra HD (4K)  IPS  cảm ứng , HD webcam "	51990000	49990000
Laptop Doanh Nghiệp Dell Latitude 3520 70251603 ( 15.6inch HD/Intel Core i3-1115G4/4GB/256GB SSD/Fedora/1.8kg)	 Intel Core i3-1115G4 ( 3.0 GHz - 4.10 GHz / 6MB / 2 nhân, 4 luồng )	 1 x 4GB  DDR4  3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB )	 Intel UHD Graphics 	 256GB SSD M.2 NVMe /	" 15.6"" ( 1366 x 768 ) HD  TN  không cảm ứng , HD webcam "	15890000	15390000
Laptop Doanh Nghiệp Dell Latitude 3420 L3420I5SSD ( 14inch HD/Intel Core i5-1135G7/8GB/256GB SSD/Fedora/1.5kg)	 Intel Core i5-1135G7 ( 4.2 GHz / 8MB / 4 nhân, 8 luồng )	 1 x 8GB  DDR4  3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB )	 Intel Iris Xe Graphics 	 256GB SSD M.2 NVMe /	" 14"" ( 1366 x 768 ) HD  TN  không cảm ứng , HD webcam "	21490000	19990000
"Laptop HP Pavilion 15-eg0504TU 46M00PA ( 15.6"" Full HD/Intel Core i7-1165G7/8GB/512GB SSD/Windows 11/1.6kg)"	 Intel Core i7-1165G7 ( 4.7 GHz / 12MB / 4 nhân, 8 luồng )	 2 x 4GB  DDR4  3200MHz 	 Intel Iris Xe Graphics 	 512GB SSD M.2 NVMe /	" 15.6"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , Màn hình chống lóa , HD webcam "	22990000	22290000
"Laptop HP ProBook 430 G8 2H0N9PA ( 13.3"" Full HD/Intel Core i5-1135G7/8GB/512GB SSD/Windows 10 Home SL 64-bit/1.2kg)"	 Intel Core i5-1135G7 ( 4.2 GHz / 8MB / 4 nhân, 8 luồng )	 1 x 8GB  DDR4  3200MHz ( 2 Khe cắm 	 Intel Iris Xe Graphics 	 512GB SSD M.2 NVMe /	" 13.3"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , HD webcam "	21190000	20690000
"Laptop GIGABYTE Aorus 15P KD-72S1223GH ( 15.6"" Full HD/ 240Hz/Intel Core i7-11800H/16GB/512GB SSD/NVIDIA GeForce RTX 3060/Windows 10 Home SL 64-bit/2.2kg)"	 Intel Core i7-11800H ( 2.3 GHz - 4.6 GHz / 24MB / 8 nhân, 16 luồng )	 2 x 8GB  DDR4  3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB )	 NVIDIA GeForce RTX 3060  6GB  GDDR6 / Intel UHD Graphics 	 512GB SSD M.2 NVMe /	" 15.6"" ( 1920 x 1080 ) Full HD  IPS  240Hz , không cảm ứng , HD webcam "	45990000	45090000
"Laptop GIGABYTE G5 MD 51S1123SH ( 15.6"" Full HD/ 144Hz/Intel Core i5-11400H/16GB/512GB SSD/NVIDIA GeForce RTX 3050Ti/Windows 10 Home SL 64-bit/2.2kg)"	 Intel Core i5-11400H ( 2.7 GHz - 4.5 GHz / 12MB / 6 nhân, 12 luồng )	 2 x 8GB  DDR4  2933MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB )	 NVIDIA GeForce RTX 3050Ti  4GB  GDDR6 / Intel UHD Graphics 	 512GB SSD M.2 NVMe /	" 15.6"" ( 1920 x 1080 ) Full HD  IPS  144Hz , không cảm ứng , HD webcam "	29990000	29390000
"Laptop ASUS TUF Gaming FX706HC-HX003T 90NR0733-M00460 ( 17.3"" Full HD/Intel Core i5-11400H/8GB/512GB SSD/NVIDIA GeForce RTX 3050/Windows 10 Home 64-bit/2.6kg)"	 Intel Core i5-11400H ( 2.7 GHz - 4.5 GHz / 12MB / 6 nhân, 12 luồng )	 1 x 8GB  DDR4  2933MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB )	 NVIDIA GeForce RTX 3050  4GB  GDDR6 / Intel UHD Graphics 	 512GB SSD M.2 NVMe /	" 17.3"" ( 1920 x 1080 ) Full HD  IPS  144Hz , không cảm ứng , HD webcam "	26990000	26990000
"Laptop ACER Nitro 5 AN515-57-77KU NH.QDGSV.001 ( 15.6"" Quad HD (2K)/ 165Hz/Intel Core i7-11800H/16GB/512GB SSD/NVIDIA GeForce RTX 3060/Windows 10 Home 64-bit/2.2kg)"	 Intel Core i7-11800H ( 4.6 GHz / 24MB / 8 nhân, 16 luồng )	 2 x 8GB  DDR4  3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB )	 NVIDIA GeForce RTX 3060  6GB  GDDR6 / Intel UHD Graphics 	 512GB SSD M.2 NVMe /	" 15.6"" ( 2560 x 1440 ) Quad HD (2K)  IPS  165Hz , không cảm ứng , HD webcam "	38990000	36990000
Laptop Doanh Nghiệp Dell Latitude 3420 L3420I3SSD ( 14inch Intel Core i3-1115G4/8GB/256GB SSD/Fedora/1.5kg)	 Intel Core i3-1115G4 ( 3.0 GHz - 4.10 GHz / 6MB / 2 nhân, 4 luồng )	 1 x 8GB  DDR4  3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB )	 Intel UHD Graphics 	 256GB SSD M.2 NVMe /	" 14"" ( 1366 x 768 ) TN  không cảm ứng , HD webcam "	17490000	17190000
"Laptop ACER Nitro 5 AN515-57-57MX NH.QD9SV.002 ( 15.6"" Full HD/ 144Hz/Intel Core i5-11400H/8GB/512GB SSD/NVIDIA GeForce RTX 3050Ti/Windows 10 Home 64-bit/2.2kg)"	 Intel Core i5-11400H ( 2.7 GHz - 4.5 GHz / 12MB / 6 nhân, 12 luồng )	 1 x 8GB  DDR4  3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB )	 NVIDIA GeForce RTX 3050Ti  4GB  GDDR6 / Intel UHD Graphics 	 512GB SSD M.2 NVMe /	" 15.6"" ( 1920 x 1080 ) Full HD  IPS  144Hz , không cảm ứng , HD webcam "	27490000	26190000
"Laptop ASUS UX325EA-KG363T ( 13.3"" Full HD/Intel Core i5-1135G7/8GB/512GB SSD/Windows 10 Home SL 64-bit/1.1kg)"	 Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng )	 8GB Onboard  LPDDR4X  4267MHz 	 Intel Iris Xe Graphics 	 512GB SSD M.2 NVMe /	" 13.3"" ( 1920 x 1080 ) Full HD  OLED  không cảm ứng , HD webcam "	24990000	23290000
"Laptop ACER Predator Helios 300 PH315-54-75YD NH.QC2SV.002 ( 15.6"" Quad HD+ (2K)/ 165Hz/Intel Core i7-11800H/16GB/512GB SSD/NVIDIA GeForce RTX 3060/Windows 10 Home 64-bit/2.3kg)"	 Intel Core i7-11800H ( 2.3 GHz - 4.6 GHz / 24MB / 8 nhân, 16 luồng )	 2 x 8GB  DDR4  3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB )	 NVIDIA GeForce RTX 3060  6GB  GDDR6 / Intel UHD Graphics 	 512GB SSD M.2 NVMe /	" 15.6"" ( 2560 x 1440 ) Quad HD+ (2K)  IPS  165Hz , không cảm ứng , HD webcam "	39990000	37990000
"Laptop Dell Inspiron 14 5402 5402-GVCNH2 ( 14"" Full HD/Intel Core i5-1135G7/4GB/256GB SSD/NVIDIA GeForce MX330/Windows 10 Home SL 64-bit/1.4kg)"	 Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng )	 1 x 4GB  DDR4  3200MHz ( 2 Khe cắm 	 NVIDIA GeForce MX330  2GB  GDDR5 / Intel Iris Xe Graphics 	 256GB SSD M.2 NVMe /	" 14"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , HD webcam "	21490000	20890000
"Laptop MSI Modern 14 B5M 064VN ( 14"" Full HD/AMD Ryzen 5 5500U/8GB/512GB SSD/Windows 10 Home 64-bit/1.3kg)"	 AMD Ryzen 5 5500U ( 2.1 GHz - 4.0 GHz / 8MB / 6 nhân, 12 luồng )	 1 x 8GB  DDR4  3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB )	 AMD Radeon Graphics 	 512GB SSD M.2 NVMe /	" 14"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam "	16990000	16190000
"Laptop ASUS A515EP-BQ498T 90NB0SJ2-M06470 ( 15.6"" Full HD/Intel Core i5-1135G7/8GB/512GB SSD/NVIDIA GeForce MX330/Windows 10 Home 64-bit/1.8kg)"	 Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng )	 8GB Onboard  DDR4  2666MHz 	 NVIDIA GeForce MX330  2GB  GDDR5 / Intel Iris Xe Graphics 	 512GB SSD M.2 NVMe /	" 15.6"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam "	20090000	19890000
"Laptop Lenovo Legion 5 Pro 16ITH6H 82JD0046VN ( 16"" WUXGA/Intel Core i7-11800H/16GB/512GB SSD/NVIDIA GeForce RTX 3060/Windows 10 Home 64-bit/2.3kg)"	 Intel Core i7-11800H ( 2.3 GHz - 4.6 GHz / 24MB / 8 nhân, 16 luồng )	 2 x 8GB  DDR4  3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB )	 NVIDIA GeForce RTX 3060  6GB  GDDR6 / Intel UHD Graphics 	 512GB SSD M.2 NVMe /	" 16"" ( 2560 x 1600 ) WUXGA  IPS  165Hz , không cảm ứng , HD webcam "	46990000	44690000
"Laptop ASUS FA506QM-HN016T 90NR0606-M03570 ( 15.6"" Full HD/ 144Hz/Ryzen 7 5800H/16GB/512GB SSD/NVIDIA GeForce RTX 3060/Windows 10 Home 64-bit/2.3kg)"	 Ryzen 7 5800H ( 3.2 GHz - 4.4 GHz / 16MB / 8 nhân, 16 luồng )	 2 x 8GB  DDR4  3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB )	 NVIDIA GeForce RTX 3060  6GB  GDDR6 / AMD Radeon Graphics 	 512GB SSD M.2 NVMe /	" 15.6"" ( 1920 x 1080 ) Full HD  IPS  144Hz , không cảm ứng , Màn hình chống lóa , HD webcam "	32990000	32490000
"Laptop ASUS ROG Flow GV301QC-K6029T 90NR04G5-M00510 ( 13.4"" WUXGA/AMD Ryzen 9 5980HS/32GB/1TB SSD/NVIDIA GeForce RTX 3050/Windows 10 Home 64-bit/1.3kg)"	 AMD Ryzen 9 5980HS ( 3.0 GHz - 4.8 GHz / 16MB / 8 nhân, 16 luồng )	 32GB (16GB + 16GB Onboard)  LPDDR4X  2666MHz 	 NVIDIA GeForce RTX 3050  4GB  GDDR6 / AMD Radeon Graphics 	 1TB SSD M.2 NVMe /	" 13.4"" ( 1920 x 1200 ) WUXGA  IPS  120Hz , cảm ứng , HD webcam "	79990000	78990000
"Laptop ACER Nitro 5 Eagle AN515-57-720A NH.QEQSV.004 ( 15.6"" Full HD/ 144Hz/Intel Core i7-11800H/8GB/512GB SSD/NVIDIA GeForce RTX 3050Ti/Windows 11/2.2kg)"	 Intel Core i7-11800H ( 2.3 GHz - 4.6 GHz / 24MB / 8 nhân, 16 luồng )	 8GB  DDR4  3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB )	 NVIDIA GeForce RTX 3050Ti  4GB  GDDR6 / Intel UHD Graphics 	 512GB SSD M.2 NVMe /	" 15.6"" ( 1920 x 1080 ) Full HD  IPS  144Hz , không cảm ứng , HD webcam "	30490000	29990000
"Laptop Dell Vostro 14 3400 3400-YX51W3 ( 14"" Full HD/Intel Core i5-1135G7/8GB/512GB SSD/NVIDIA GeForce MX330/Windows 10 Home SL 64-bit + Office/1.6kg)"	 Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng )	 1 x 8GB  DDR4  3200MHz ( 2 Khe cắm 	 NVIDIA GeForce MX330  2GB  GDDR5 / Intel Iris Xe Graphics 	 512GB SSD M.2 NVMe /	" 14"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , HD webcam "	21990000	21290000
"Laptop Dell Vostro 15 3510 3510-7T2YC1 ( 15.6"" Full HD/Intel Core i5-1135G7/8GB/512GB SSD/Windows 10 Home SL 64-bit + Office/1.7kg)"	 Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng )	 1 x 8GB  DDR4  3200MHz ( 2 Khe cắm 	 Intel Iris Xe Graphics 	 512GB SSD M.2 NVMe /	" 15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , HD webcam "	20990000	20390000
